400 200
0 0 
500 2000
5.0
375.625 5.3467e-17 376.875 5.6518e-17 378.125 5.6121e-17 379.375 5.5727e-17
380.625 4.3396e-17 381.875 4.5856e-17 383.125 4.5534e-17 384.375 3.5428e-17
385.625 3.7424e-17 386.875 3.7162e-17 388.125 3.6901e-17 389.375 2.8686e-17
390.625 3.0293e-17 391.875 3.008e-17 393.125 2.3364e-17 394.375 2.4664e-17
395.625 2.4491e-17 396.875 2.4319e-17 398.125 1.8873e-17 399.375 1.9917e-17
400.625 1.9777e-17 401.875 1.9638e-17 403.125 1.6178e-17 404.375 1.6064e-17
405.625 1.5952e-17 406.875 1.2358e-17 408.125 1.3033e-17 409.375 1.2942e-17
410.625 1.2851e-17 411.875 9.9477e-18 413.125 1.0487e-17 414.375 1.0414e-17
415.625 8.0543e-18 416.875 8.4885e-18 418.125 8.4289e-18 419.375 8.3698e-18
420.625 6.4678e-18 421.875 6.8143e-18 423.125 6.7665e-18 424.375 6.719e-18
425.625 5.1877e-18 426.875 5.4638e-18 428.125 5.4255e-18 429.375 5.3875e-18
430.625 4.4068e-18 431.875 4.3759e-18 433.125 4.3452e-18 434.375 3.3491e-18
435.625 3.5251e-18 436.875 3.5004e-18 438.125 3.4758e-18 439.375 2.6768e-18
440.625 2.8165e-18 441.875 2.7968e-18 443.125 2.7772e-18 444.375 2.2636e-18
445.625 2.2477e-18 446.875 2.232e-18 448.125 2.2163e-18 449.375 1.8043e-18
450.625 1.7917e-18 451.875 1.7791e-18 453.125 1.3666e-18 454.375 1.4365e-18
