 ------------------------------------
 ------------------------------------
 ANL-Osaka g* N -> MB amplitude
process :  g* n -> pi0 n
Q2=  0.000 GeV^2
L=       0
   W(MeV)               EL+                     EL-                     ML+                     ML-                     SL+                     SL- 
  1580.00      0.1067E+01  0.1846E+00  0.0000E+00  0.0000E+00 -0.2425E+01  0.1419E+01 -0.2119E+01  0.3909E+01 -0.1192E+00  0.7024E-01  0.2297E+01 -0.2192E+01
  1600.00      0.1132E+01  0.2258E+00  0.0000E+00  0.0000E+00 -0.1971E+01  0.1477E+01 -0.2183E+01  0.3459E+01 -0.1703E+00  0.1979E-01  0.2352E+01 -0.1898E+01
  1620.00      0.1196E+01  0.2912E+00  0.0000E+00  0.0000E+00 -0.1553E+01  0.1593E+01 -0.2185E+01  0.2947E+01 -0.2278E+00 -0.4163E-01  0.2377E+01 -0.1594E+01
  1640.00      0.1249E+01  0.3907E+00  0.0000E+00  0.0000E+00 -0.1189E+01  0.1793E+01 -0.2062E+01  0.2453E+01 -0.2887E+00 -0.1289E+00  0.2333E+01 -0.1294E+01
  1660.00      0.1265E+01  0.5284E+00  0.0000E+00  0.0000E+00 -0.9331E+00  0.2091E+01 -0.1862E+01  0.2025E+01 -0.3331E+00 -0.2632E+00  0.2226E+01 -0.1021E+01
  1680.00      0.1206E+01  0.6830E+00  0.0000E+00  0.0000E+00 -0.8786E+00  0.2450E+01 -0.1604E+01  0.1672E+01 -0.3064E+00 -0.4496E+00  0.2067E+01 -0.7830E+00
  1700.00      0.1062E+01  0.7860E+00  0.0000E+00  0.0000E+00 -0.1082E+01  0.2707E+01 -0.1287E+01  0.1441E+01 -0.1460E+00 -0.6191E+00  0.1882E+01 -0.5814E+00
  1720.00      0.9075E+00  0.7852E+00  0.0000E+00  0.0000E+00 -0.1385E+01  0.2690E+01 -0.1048E+01  0.1363E+01  0.9982E-01 -0.6534E+00  0.1702E+01 -0.4205E+00
  1740.00      0.8152E+00  0.7294E+00  0.0000E+00  0.0000E+00 -0.1576E+01  0.2463E+01 -0.9490E+00  0.1317E+01  0.2987E+00 -0.5472E+00  0.1542E+01 -0.3052E+00
  1760.00      0.7738E+00  0.6820E+00  0.0000E+00  0.0000E+00 -0.1613E+01  0.2180E+01 -0.9405E+00  0.1208E+01  0.3992E+00 -0.3886E+00  0.1397E+01 -0.2236E+00
  1780.00      0.7476E+00  0.6564E+00  0.0000E+00  0.0000E+00 -0.1546E+01  0.1921E+01 -0.9412E+00  0.1014E+01  0.4254E+00 -0.2369E+00  0.1264E+01 -0.1609E+00
  1800.00      0.7197E+00  0.6431E+00  0.0000E+00  0.0000E+00 -0.1421E+01  0.1708E+01 -0.8925E+00  0.7687E+00  0.4089E+00 -0.1096E+00  0.1146E+01 -0.1051E+00
  1820.00      0.6861E+00  0.6328E+00  0.0000E+00  0.0000E+00 -0.1271E+01  0.1542E+01 -0.7812E+00  0.5229E+00  0.3695E+00 -0.6715E-02  0.1045E+01 -0.5120E-01
